biome,site,value,disturbance,forestcover_50,forestcover_10,year,forest10,forest50,rate10,rate50,cluster,x,y
temperate,reed,9,3,19285200,19345500,2009,21495,21428,1.3956734124214934e-4,1.4000373343289155e-4,2,-69.07098309586529,46.34940208788597
temperate,reed,10,5,19285200,19345500,2010,21495,21428,2.3261223540358222e-4,0.00023333955572148591,2,-69.07098309586529,46.34940208788597
temperate,reed,11,2,19285200,19345500,2011,21495,21428,9.30448941614329e-5,9.333582228859437e-5,2,-69.07098309586529,46.34940208788597
temperate,reed,12,19,19285200,19345500,2012,21495,21428,8.839264945336125e-4,8.866903117416465e-4,2,-69.07098309586529,46.34940208788597
temperate,reed,13,5,19285200,19345500,2013,21495,21428,2.3261223540358222e-4,0.00023333955572148591,2,-69.07098309586529,46.34940208788597
temperate,reed,14,0,19285200,19345500,2014,21495,21428,0,0,2,-69.07098309586529,46.34940208788597
temperate,risnjak,1,0,32240700,32698800,2001,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,2,0,32240700,32698800,2002,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,3,0,32240700,32698800,2003,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,4,0,32240700,32698800,2004,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,5,0,32240700,32698800,2005,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,6,0,32240700,32698800,2006,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,7,0,32240700,32698800,2007,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,8,0,32240700,32698800,2008,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,9,0,32240700,32698800,2009,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,10,2,32240700,32698800,2010,36332,35823,5.50478916657492e-5,5.583005331770092e-5,2,14.646621346416152,45.43257357671387
temperate,risnjak,11,2,32240700,32698800,2011,36332,35823,5.50478916657492e-5,5.583005331770092e-5,2,14.646621346416152,45.43257357671387
temperate,risnjak,12,0,32240700,32698800,2012,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,13,0,32240700,32698800,2013,36332,35823,0,0,2,14.646621346416152,45.43257357671387
temperate,risnjak,14,39,32240700,32698800,2014,36332,35823,0.0010734338874821094,0.001088686039695168,2,14.646621346416152,45.43257357671387
temperate,sub,1,1,440694900,454848300,2001,505387,489661,1.9786816835415238e-6,2.0422292157227142e-6,2,145.12156503821,44.08833103513054
temperate,sub,2,2,440694900,454848300,2002,505387,489661,3.9573633670830476e-6,4.0844584314454285e-6,2,145.12156503821,44.08833103513054
temperate,sub,3,0,440694900,454848300,2003,505387,489661,0,0,2,145.12156503821,44.08833103513054
temperate,sub,4,3,440694900,454848300,2004,505387,489661,5.936045050624571e-6,6.126687647168143e-6,2,145.12156503821,44.08833103513054
temperate,sub,5,10,440694900,454848300,2005,505387,489661,1.9786816835415235e-5,2.0422292157227144e-5,2,145.12156503821,44.08833103513054
temperate,sub,6,0,440694900,454848300,2006,505387,489661,0,0,2,145.12156503821,44.08833103513054
temperate,sub,7,8,440694900,454848300,2007,505387,489661,1.582945346833219e-5,1.6337833725781714e-5,2,145.12156503821,44.08833103513054
temperate,sub,8,28,440694900,454848300,2008,505387,489661,5.5403087139162664e-5,5.7182418040236e-5,2,145.12156503821,44.08833103513054
temperate,sub,9,3,440694900,454848300,2009,505387,489661,5.936045050624571e-6,6.126687647168143e-6,2,145.12156503821,44.08833103513054
temperate,sub,10,0,440694900,454848300,2010,505387,489661,0,0,2,145.12156503821,44.08833103513054
temperate,sub,11,0,440694900,454848300,2011,505387,489661,0,0,2,145.12156503821,44.08833103513054
temperate,sub,12,2,440694900,454848300,2012,505387,489661,3.9573633670830476e-6,4.0844584314454285e-6,2,145.12156503821,44.08833103513054
temperate,sub,13,4,440694900,454848300,2013,505387,489661,7.914726734166095e-6,8.168916862890857e-6,2,145.12156503821,44.08833103513054
temperate,sub,14,1,440694900,454848300,2014,505387,489661,1.9786816835415238e-6,2.0422292157227142e-6,2,145.12156503821,44.08833103513054
temperate,sumava,1,3,24219000,30109500,2001,33455,26910,8.967269466447467e-5,1.1148272017837236e-4,2,13.458402773612544,48.99036226315622
temperate,sumava,2,233,24219000,30109500,2002,33455,26910,0.006964579285607533,0.00865849126718692,2,13.458402773612544,48.99036226315622
temperate,sumava,3,2,24219000,30109500,2003,33455,26910,5.9781796442983113e-5,7.432181345224824e-5,2,13.458402773612544,48.99036226315622
temperate,sumava,4,3577,24219000,30109500,2004,33455,26910,0.10691974293827529,0.13292456335934597,2,13.458402773612544,48.99036226315622
temperate,sumava,5,782,24219000,30109500,2005,33455,26910,0.023374682409206395,0.02905982905982906,2,13.458402773612544,48.99036226315622
temperate,sumava,6,10,24219000,30109500,2006,33455,26910,2.9890898221491554e-4,3.716090672612412e-4,2,13.458402773612544,48.99036226315622
temperate,sumava,7,620,24219000,30109500,2007,33455,26910,0.018532356897324763,0.023039762170196952,2,13.458402773612544,48.99036226315622
temperate,sumava,8,697,24219000,30109500,2008,33455,26910,0.020833956060379615,0.02590115198810851,2,13.458402773612544,48.99036226315622
temperate,sumava,9,1094,24219000,30109500,2009,33455,26910,0.03270064265431176,0.040654031958379785,2,13.458402773612544,48.99036226315622
temperate,sumava,10,973,24219000,30109500,2010,33455,26910,0.029083843969511285,0.036157562244518764,2,13.458402773612544,48.99036226315622
temperate,sumava,11,2599,24219000,30109500,2011,33455,26910,0.07768644447765656,0.09658119658119659,2,13.458402773612544,48.99036226315622
temperate,sumava,12,1250,24219000,30109500,2012,33455,26910,0.03736362277686445,0.046451133407655144,2,13.458402773612544,48.99036226315622
temperate,sumava,13,17,24219000,30109500,2013,33455,26910,5.081452697653564e-4,6.3173541434411e-4,2,13.458402773612544,48.99036226315622
temperate,sumava,14,312,24219000,30109500,2014,33455,26910,0.009325960245105366,0.011594202898550725,2,13.458402773612544,48.99036226315622
temperate,sylvania,1,3,60064200,61128900,2001,67921,66738,4.4168960998807435e-5,4.495190146543199e-5,1,-89.294214752857485,46.21101956240995
temperate,sylvania,2,6,60064200,61128900,2002,67921,66738,8.833792199761487e-5,8.990380293086398e-5,1,-89.294214752857485,46.21101956240995
temperate,sylvania,3,14,60064200,61128900,2003,67921,66738,2.0612181799443472e-4,2.0977554017201594e-4,1,-89.294214752857485,46.21101956240995
temperate,sylvania,4,4,60064200,61128900,2004,67921,66738,5.889194799840992e-5,5.993586862057598e-5,1,-89.294214752857485,46.21101956240995
temperate,sylvania,5,19,60064200,61128900,2005,67921,66738,2.797367529924471e-4,2.846953759477359e-4,1,-89.294214752857485,46.21101956240995
temperate,sylvania,6,12,60064200,61128900,2006,67921,66738,1.7667584399522974e-4,1.7980760586172796e-4,1,-89.294214752857485,46.21101956240995
temperate,sylvania,7,20,60064200,61128900,2007,67921,66738,2.944597399920496e-4,2.9967934310287994e-4,1,-89.294214752857485,46.21101956240995
temperate,sylvania,8,2,60064200,61128900,2008,67921,66738,2.944597399920496e-5,2.996793431028799e-5,1,-89.294214752857485,46.21101956240995
temperate,sylvania,9,12,60064200,61128900,2009,67921,66738,1.7667584399522974e-4,1.7980760586172796e-4,1,-89.294214752857485,46.21101956240995
temperate,sylvania,10,11,60064200,61128900,2010,67921,66738,1.6195285699562728e-4,1.6482363870658396e-4,1,-89.294214752857485,46.21101956240995
temperate,sylvania,11,2,60064200,61128900,2011,67921,66738,2.944597399920496e-5,2.996793431028799e-5,1,-89.294214752857485,46.21101956240995
temperate,sylvania,12,8,60064200,61128900,2012,67921,66738,1.1778389599681984e-4,1.1987173724115196e-4,1,-89.294214752857485,46.21101956240995
temperate,sylvania,13,3,60064200,61128900,2013,67921,66738,4.4168960998807435e-5,4.495190146543199e-5,1,-89.294214752857485,46.21101956240995
temperate,sylvania,14,1,60064200,61128900,2014,67921,66738,1.472298699960248e-5,1.4983967155143995e-5,1,-89.294214752857485,46.21101956240995
temperate,uholka,1,2,54890100,54927000,2001,61030,60989,3.2770768474520726e-5,3.279279870140517e-5,1,23.66589052036905,48.27463913314127
temperate,uholka,2,3,54890100,54927000,2002,61030,60989,4.915615271178109e-5,4.918919805210776e-5,1,23.66589052036905,48.27463913314127
temperate,uholka,3,3,54890100,54927000,2003,61030,60989,4.915615271178109e-5,4.918919805210776e-5,1,23.66589052036905,48.27463913314127
temperate,uholka,4,21,54890100,54927000,2004,61030,60989,3.4409306898246765e-4,3.443243863647543e-4,1,23.66589052036905,48.27463913314127
temperate,uholka,5,14,54890100,54927000,2005,61030,60989,2.2939537932164508e-4,2.295495909098362e-4,1,23.66589052036905,48.27463913314127
temperate,uholka,6,12,54890100,54927000,2006,61030,60989,1.9662461084712435e-4,1.9675679220843104e-4,1,23.66589052036905,48.27463913314127
temperate,uholka,7,17,54890100,54927000,2007,61030,60989,2.785515320334262e-4,2.7873878896194395e-4,1,23.66589052036905,48.27463913314127
temperate,uholka,8,6,54890100,54927000,2008,61030,60989,9.831230542356218e-5,9.837839610421552e-5,1,23.66589052036905,48.27463913314127
temperate,uholka,9,3,54890100,54927000,2009,61030,60989,4.915615271178109e-5,4.918919805210776e-5,1,23.66589052036905,48.27463913314127
temperate,uholka,10,64,54890100,54927000,2010,61030,60989,0.0010486645911846632,0.0010493695584449655,1,23.66589052036905,48.27463913314127
temperate,uholka,11,5,54890100,54927000,2011,61030,60989,8.192692118630181e-5,8.198199675351293e-5,1,23.66589052036905,48.27463913314127
temperate,uholka,12,5,54890100,54927000,2012,61030,60989,8.192692118630181e-5,8.198199675351293e-5,1,23.66589052036905,48.27463913314127
temperate,uholka,13,0,54890100,54927000,2013,61030,60989,0,0,1,23.66589052036905,48.27463913314127
temperate,uholka,14,0,54890100,54927000,2014,61030,60989,0,0,1,23.66589052036905,48.27463913314127
temperate,weminuche,1,13535,774442800,1038787200,2001,1154208,860492,0.0117266558540575,0.015729373428224783,3,-107.28667376128337,37.60331557116128
temperate,weminuche,2,15226,774442800,1038787200,2002,1154208,860492,0.013191729740220134,0.017694528246630998,3,-107.28667376128337,37.60331557116128
temperate,weminuche,3,15691,774442800,1038787200,2003,1154208,860492,0.013594603399040728,0.018234916768546366,3,-107.28667376128337,37.60331557116128
temperate,weminuche,4,13495,774442800,1038787200,2004,1154208,860492,0.011692000055449278,0.015682888394081527,3,-107.28667376128337,37.60331557116128
temperate,weminuche,5,11340,774442800,1038787200,2005,1154208,860492,0.009824918905431256,0.013178507179613523,3,-107.28667376128337,37.60331557116128
temperate,weminuche,6,1488,774442800,1038787200,2006,1154208,860492,0.0012891957082259004,0.001729243270129182,3,-107.28667376128337,37.60331557116128
temperate,weminuche,7,17880,774442800,1038787200,2007,1154208,860492,0.015491141977875739,0.020778810262036138,3,-107.28667376128337,37.60331557116128
temperate,weminuche,8,5822,774442800,1038787200,2008,1154208,860492,0.005044151487426876,0.0067658967195511404,3,-107.28667376128337,37.60331557116128
temperate,weminuche,9,4831,774442800,1038787200,2009,1154208,860492,0.0041855540769081484,0.005614229998651934,3,-107.28667376128337,37.60331557116128
temperate,weminuche,10,14703,774442800,1038787200,2010,1154208,860492,0.012738605173417615,0.017086736425207905,3,-107.28667376128337,37.60331557116128
temperate,weminuche,11,8701,774442800,1038787200,2011,1154208,860492,0.0075385025922537355,0.010111657052012104,3,-107.28667376128337,37.60331557116128
temperate,weminuche,12,3271,774442800,1038787200,2012,1154208,860492,0.0028339779311874463,0.0038013136670648883,3,-107.28667376128337,37.60331557116128
temperate,weminuche,13,68697,774442800,1038787200,2013,1154208,860492,0.059518734924727604,0.07983455976348415,3,-107.28667376128337,37.60331557116128
temperate,weminuche,14,1609,774442800,1038787200,2014,1154208,860492,0.0013940294990157753,0.0018698604984125362,3,-107.28667376128337,37.60331557116128
temperate,yellowstone,1,159919,9152206200,13129360200,2001,14588178,10169118,0.010962232569413397,0.015725945947327978,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,2,80076,9152206200,13129360200,2002,14588178,10169118,0.005489102203167524,0.007874429227785536,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,3,48372,9152206200,13129360200,2003,14588178,10169118,0.0033158356033220872,0.004756754715600704,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,4,110268,9152206200,13129360200,2004,14588178,10169118,0.007558723234663027,0.010843418278753379,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,5,69258,9152206200,13129360200,2005,14588178,10169118,0.004747542839140022,0.00681062015407826,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,6,28268,9152206200,13129360200,2006,14588178,10169118,0.0019377334167433383,0.002779788768308127,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,7,131561,9152206200,13129360200,2007,14588178,10169118,0.00901832977360161,0.012937306853947412,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,8,183733,9152206200,13129360200,2008,14588178,10169118,0.012594650270924854,0.01806774196149558,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,9,49335,9152206200,13129360200,2009,14588178,10169118,0.0033818479593544855,0.004851453193875811,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,10,45515,9152206200,13129360200,2010,14588178,10169118,0.0031199920922270075,0.004475806063023361,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,11,146722,9152206200,13129360200,2011,14588178,10169118,0.010057595952009907,0.01442819328087254,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,12,59407,9152206200,13129360200,2012,14588178,10169118,0.004072270025770182,0.0058419029064270865,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,13,90934,9152206200,13129360200,2013,14588178,10169118,0.00623340351344767,0.008942171779302788,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,14,62458,9152206200,13129360200,2014,14588178,10169118,0.004281411976190584,0.006141928926382799,3,-110.30559793548129,44.5348739794386
temperate,zirkel,1,1566,323915400,393691500,2001,437435,359906,0.0035799604512670455,0.004351136129989497,3,-106.7017570612496,40.76846946847521
temperate,zirkel,2,4081,323915400,393691500,2002,437435,359906,0.009329386080217633,0.011339071868765734,3,-106.7017570612496,40.76846946847521
temperate,zirkel,3,2471,323915400,393691500,2003,437435,359906,0.005648839256118052,0.0068656815946386,3,-106.7017570612496,40.76846946847521
temperate,zirkel,4,1581,323915400,393691500,2004,437435,359906,0.003614251260187228,0.004392813679127328,3,-106.7017570612496,40.76846946847521
temperate,zirkel,5,11662,323915400,393691500,2005,437435,359906,0.02665996090847783,0.03240290520302523,3,-106.7017570612496,40.76846946847521
temperate,zirkel,6,748,323915400,393691500,2006,437435,359906,0.001709968338153097,0.002078320450339811,3,-106.7017570612496,40.76846946847521
temperate,zirkel,7,8278,323915400,393691500,2007,437435,359906,0.018923954416084677,0.02300045011753069,3,-106.7017570612496,40.76846946847521
temperate,zirkel,8,22739,323915400,393691500,2008,437435,359906,0.051982580269068546,0.06318038598967508,3,-106.7017570612496,40.76846946847521
temperate,zirkel,9,365,323915400,393691500,2009,437435,359906,8.344096837244391e-4,0.0010141536956872071,3,-106.7017570612496,40.76846946847521
temperate,zirkel,10,22130,323915400,393691500,2010,437435,359906,0.05059037342690914,0.06148827749467917,3,-106.7017570612496,40.76846946847521
temperate,zirkel,11,12270,323915400,393691500,2011,437435,359906,0.028049881696709224,0.034092235194745295,3,-106.7017570612496,40.76846946847521
temperate,zirkel,12,105,323915400,393691500,2012,437435,359906,2.4003566244127698e-4,2.91742843964813e-4,3,-106.7017570612496,40.76846946847521
temperate,zirkel,13,233,323915400,393691500,2013,437435,359906,5.326505652268337e-4,6.473912632742994e-4,3,-106.7017570612496,40.76846946847521
temperate,zirkel,14,141,323915400,393691500,2014,437435,359906,3.223336038497148e-4,3.917689618956061e-4,3,-106.7017570612496,40.76846946847521
